date,eventName,sessionSourceMedium,sessionDefaultChannelGrouping,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers,conversions
2026-06-26,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-26,session_start,(direct) / (none),Direct,5,0,0,0,,5,4,0
2026-06-26,session_start,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-26,session_start,google / cpc,Paid Search,6,0,0,0,,6,4,0
2026-06-26,session_start,google / organic,Organic Search,8,0,0,0,,8,8,0
2026-06-26,session_start,lucxspace.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,user_engagement,(direct) / (none),Direct,3,0,0,0,,2,2,0
2026-06-26,user_engagement,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,user_engagement,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-26,user_engagement,google / organic,Organic Search,8,0,0,0,,5,5,0
2026-06-26,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-26,view,(not set),Unassigned,1,0,0,0,,,1,
2026-06-27,first_visit,(direct) / (none),Direct,8,0,0,0,,8,8,0
2026-06-27,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-27,meet_dr__jacob,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-27,page_view,(direct) / (none),Direct,8,0,0,0,,8,8,0
2026-06-27,page_view,google / organic,Organic Search,8,0,0,0,,7,5,0
2026-06-27,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-27,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-27,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-27,session_start,(direct) / (none),Direct,8,0,0,0,,8,8,0
2026-06-27,session_start,google / organic,Organic Search,7,0,0,0,,7,5,0
2026-06-27,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-27,user_engagement,google / organic,Organic Search,4,0,0,0,,3,3,0
2026-06-27,view,(not set),Unassigned,3,0,0,0,,,2,
2026-06-28,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-28,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-28,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2026-06-28,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-28,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-28,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-28,form_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-28,page_view,(direct) / (none),Direct,4,0,0,0,,4,4,0
2026-06-28,page_view,google / cpc,Paid Search,5,0,0,0,,2,2,0
2026-06-28,page_view,google / organic,Organic Search,6,0,0,0,,3,3,0
2026-06-28,page_view,pankanaturalhealth.com / referral,Referral,3,0,0,0,,1,1,0
2026-06-28,purchase,pankanaturalhealth.com / referral,Referral,1,0,0,1,1,1,1,1
2026-06-28,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-28,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-28,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2026-06-28,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2026-06-28,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-06-28,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-28,user_engagement,google / cpc,Paid Search,4,0,0,0,,2,2,0
2026-06-28,user_engagement,google / organic,Organic Search,4,0,0,0,,2,2,0
2026-06-28,view,(not set),Unassigned,1,0,0,0,,,1,
2026-06-28,view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-29,click,bing / organic,Organic Search,4,0,0,0,,1,1,0
2026-06-29,first_visit,(direct) / (none),Direct,11,0,0,0,,11,11,0
2026-06-29,first_visit,bing / organic,Organic Search,2,0,0,0,,2,2,0
2026-06-29,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-29,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-06-29,first_visit,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-29,meet_dr__jacob,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-06-29,meet_dr__jacob,google / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-29,page_view,(direct) / (none),Direct,26,0,0,0,,16,13,0
2026-06-29,page_view,(not set),Unassigned,1,0,0,0,,1,1,0
2026-06-29,page_view,ads.google.com / referral,Referral,5,0,0,0,,2,1,0
2026-06-29,page_view,bing / organic,Organic Search,15,0,0,0,,2,2,0
2026-06-29,page_view,google / cpc,Paid Search,2,0,0,0,,1,1,0
2026-06-29,page_view,google / organic,Organic Search,9,0,0,0,,4,4,0
2026-06-29,page_view,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,schedule_appointment,(direct) / (none),Direct,3,0,0,0,,2,2,3
2026-06-29,schedule_appointment,bing / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-29,scroll,(direct) / (none),Direct,4,0,0,0,,4,2,0
2026-06-29,scroll,bing / organic,Organic Search,3,0,0,0,,1,1,0
2026-06-29,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-29,session_start,(direct) / (none),Direct,17,0,0,0,,17,13,0
2026-06-29,session_start,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-06-29,session_start,bing / organic,Organic Search,3,0,0,0,,3,2,0
2026-06-29,session_start,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-06-29,session_start,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-06-29,session_start,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,user_engagement,(direct) / (none),Direct,7,0,0,0,,7,5,0
2026-06-29,user_engagement,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-06-29,user_engagement,bing / organic,Organic Search,14,0,0,0,,3,2,0
2026-06-29,user_engagement,google / cpc,Paid Search,2,0,0,0,,1,1,0
2026-06-29,user_engagement,google / organic,Organic Search,6,0,0,0,,2,2,0
2026-06-29,user_engagement,l.instagram.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-29,view,(not set),Unassigned,1,0,0,0,,,1,
2026-06-30,click,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-30,first_visit,(direct) / (none),Direct,10,0,0,0,,10,10,0
2026-06-30,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-30,first_visit,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-30,first_visit,google / cpc,Paid Search,3,0,0,0,,3,3,0
2026-06-30,first_visit,google / organic,Organic Search,6,0,0,0,,6,6,0
2026-06-30,first_visit,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-30,page_view,(direct) / (none),Direct,13,0,0,0,,11,11,0
2026-06-30,page_view,ads.google.com / referral,Referral,7,0,0,0,,3,1,0
2026-06-30,page_view,bing / organic,Organic Search,3,0,0,0,,1,1,0
2026-06-30,page_view,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-30,page_view,google / cpc,Paid Search,3,0,0,0,,3,3,0
2026-06-30,page_view,google / organic,Organic Search,14,0,0,0,,8,6,0
2026-06-30,page_view,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-30,purchase,(not set),Unassigned,1,300,300,1,1,0,1,1
2026-06-30,purchase,bing / organic,Organic Search,1,300,300,1,1,1,1,1
2026-06-30,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-06-30,schedule_appointment,ads.google.com / referral,Referral,1,0,0,0,,1,1,1
2026-06-30,schedule_appointment,bing / organic,Organic Search,1,0,0,0,,1,1,1
2026-06-30,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-06-30,scroll,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-30,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-30,session_start,(direct) / (none),Direct,11,0,0,0,,11,11,0
2026-06-30,session_start,ads.google.com / referral,Referral,3,0,0,0,,3,1,0
2026-06-30,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2026-06-30,session_start,facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2026-06-30,session_start,google / cpc,Paid Search,3,0,0,0,,3,3,0
2026-06-30,session_start,google / organic,Organic Search,8,0,0,0,,8,6,0
2026-06-30,session_start,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-30,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-06-30,user_engagement,ads.google.com / referral,Referral,4,0,0,0,,3,1,0
2026-06-30,user_engagement,bing / organic,Organic Search,2,0,0,0,,1,1,0
2026-06-30,user_engagement,google / organic,Organic Search,9,0,0,0,,5,5,0
2026-06-30,user_engagement,oncanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-06-30,view,(not set),Unassigned,1,0,0,0,,,1,
2026-07-01,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-01,first_visit,(direct) / (none),Direct,18,0,0,0,,18,18,0
2026-07-01,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-01,first_visit,google / organic,Organic Search,6,0,0,0,,6,6,0
2026-07-01,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-01,form_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-01,meet_dr__haley,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-07-01,page_view,(direct) / (none),Direct,18,0,0,0,,18,18,0
2026-07-01,page_view,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-01,page_view,google / cpc,Paid Search,2,0,0,0,,1,1,0
2026-07-01,page_view,google / organic,Organic Search,8,0,0,0,,8,7,0
2026-07-01,page_view,pankanaturalhealth.com / referral,Referral,5,0,0,0,,1,1,0
2026-07-01,purchase,(not set),Unassigned,1,225,225,1,1,0,1,1
2026-07-01,purchase,google / organic,Organic Search,1,225,225,1,1,1,1,1
2026-07-01,purchase,pankanaturalhealth.com / referral,Referral,1,0,0,1,1,1,1,1
2026-07-01,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-07-01,schedule_appointment,ads.google.com / referral,Referral,1,0,0,0,,1,1,1
2026-07-01,schedule_appointment,google / cpc,Paid Search,1,0,0,0,,1,1,1
2026-07-01,schedule_appointment,google / organic,Organic Search,2,0,0,0,,2,1,2
2026-07-01,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-07-01,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-01,scroll,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-07-01,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-01,session_start,(direct) / (none),Direct,18,0,0,0,,18,18,0
2026-07-01,session_start,ads.google.com / referral,Referral,3,0,0,0,,3,1,0
2026-07-01,session_start,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-01,session_start,google / organic,Organic Search,8,0,0,0,,8,7,0
2026-07-01,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-01,user_engagement,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-07-01,user_engagement,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-07-01,user_engagement,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-01,user_engagement,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-07-01,view,(not set),Unassigned,1,0,0,0,,,1,
2026-07-01,view,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-02,click,google / organic,Organic Search,3,0,0,0,,2,2,0
2026-07-02,first_visit,(direct) / (none),Direct,6,0,0,0,,6,6,0
2026-07-02,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-07-02,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-07-02,generate_lead,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-07-02,page_view,(direct) / (none),Direct,10,0,0,0,,7,7,0
2026-07-02,page_view,ads.google.com / referral,Referral,11,0,0,0,,2,1,0
2026-07-02,page_view,google / organic,Organic Search,8,0,0,0,,5,5,0
2026-07-02,page_view,mail.google.com / referral,Referral,2,0,0,0,,1,1,0
2026-07-02,page_view,mnanp.org / referral,Referral,3,0,0,0,,1,1,0
2026-07-02,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-07-02,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-07-02,scroll,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-02,session_start,(direct) / (none),Direct,7,0,0,0,,7,7,0
2026-07-02,session_start,ads.google.com / referral,Referral,2,0,0,0,,2,1,0
2026-07-02,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2026-07-02,session_start,mail.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-02,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-07-02,user_engagement,(direct) / (none),Direct,3,0,0,0,,2,2,0
2026-07-02,user_engagement,google / organic,Organic Search,4,0,0,0,,3,3,0
2026-07-02,user_engagement,mail.google.com / referral,Referral,2,0,0,0,,1,1,0
2026-07-02,user_engagement,mnanp.org / referral,Referral,3,0,0,0,,1,1,0
2026-07-03,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-03,first_visit,(direct) / (none),Direct,8,0,0,0,,8,8,0
2026-07-03,first_visit,google / cpc,Paid Search,6,0,0,0,,6,6,0
2026-07-03,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-07-03,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,generate_lead,google / cpc,Paid Search,3,0,0,0,,2,2,3
2026-07-03,meet_dr__haley,(direct) / (none),Direct,3,0,0,0,,3,2,0
2026-07-03,meet_dr__haley,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-03,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-03,meet_dr__haley,mail.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,page_view,(direct) / (none),Direct,12,0,0,0,,10,9,0
2026-07-03,page_view,google / cpc,Paid Search,21,0,0,0,,7,7,0
2026-07-03,page_view,google / organic,Organic Search,4,0,0,0,,2,2,0
2026-07-03,page_view,mail.google.com / referral,Referral,3,0,0,0,,1,1,0
2026-07-03,page_view,mnanp.org / referral,Referral,5,0,0,0,,1,1,0
2026-07-03,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-07-03,schedule_appointment,google / cpc,Paid Search,2,0,0,0,,2,2,2
2026-07-03,schedule_appointment,google / organic,Organic Search,1,0,0,0,,1,1,1
2026-07-03,scroll,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-07-03,scroll,google / cpc,Paid Search,3,0,0,0,,1,1,0
2026-07-03,scroll,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-07-03,session_start,(direct) / (none),Direct,10,0,0,0,,10,9,0
2026-07-03,session_start,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,session_start,google / cpc,Paid Search,8,0,0,0,,8,8,0
2026-07-03,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2026-07-03,session_start,mail.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-03,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-07-03,user_engagement,ads.google.com / referral,Referral,3,0,0,0,,1,1,0
2026-07-03,user_engagement,google / cpc,Paid Search,18,0,0,0,,5,5,0
2026-07-03,user_engagement,google / organic,Organic Search,2,0,0,0,,1,1,0
2026-07-03,user_engagement,mail.google.com / referral,Referral,3,0,0,0,,1,1,0
2026-07-03,user_engagement,mnanp.org / referral,Referral,5,0,0,0,,1,1,0
2026-07-03,user_engagement,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-04,first_visit,(direct) / (none),Direct,7,0,0,0,,7,7,0
2026-07-04,first_visit,google / cpc,Paid Search,8,0,0,0,,8,8,0
2026-07-04,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-04,meet_dr__haley,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-04,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-04,meet_dr__jacob,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-04,meet_dr__jacob,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-04,page_view,(direct) / (none),Direct,8,0,0,0,,7,7,0
2026-07-04,page_view,google / cpc,Paid Search,9,0,0,0,,8,8,0
2026-07-04,page_view,google / organic,Organic Search,7,0,0,0,,1,1,0
2026-07-04,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-07-04,scroll,google / organic,Organic Search,4,0,0,0,,1,1,0
2026-07-04,session_start,(direct) / (none),Direct,7,0,0,0,,7,7,0
2026-07-04,session_start,google / cpc,Paid Search,8,0,0,0,,8,8,0
2026-07-04,session_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-04,user_engagement,google / cpc,Paid Search,5,0,0,0,,4,4,0
2026-07-04,user_engagement,google / organic,Organic Search,7,0,0,0,,1,1,0
2026-07-04,why_pnh,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-05,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-05,first_visit,(direct) / (none),Direct,9,0,0,0,,9,9,0
2026-07-05,first_visit,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,first_visit,google / cpc,Paid Search,9,0,0,0,,9,9,0
2026-07-05,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2026-07-05,first_visit,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-07-05,form_start,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,form_start,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-05,form_submit,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,meet_dr__haley,google / organic,Organic Search,1,0,0,0,,1,1,0
2026-07-05,page_view,(direct) / (none),Direct,11,0,0,0,,9,9,0
2026-07-05,page_view,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,page_view,google / cpc,Paid Search,18,0,0,0,,10,10,0
2026-07-05,page_view,google / organic,Organic Search,13,0,0,0,,5,5,0
2026-07-05,purchase,(direct) / (none),Direct,1,0,0,1,1,1,1,1
2026-07-05,schedule_appointment,(direct) / (none),Direct,1,0,0,0,,1,1,1
2026-07-05,schedule_appointment,google / cpc,Paid Search,2,0,0,0,,2,2,2
2026-07-05,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2026-07-05,scroll,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,scroll,google / cpc,Paid Search,3,0,0,0,,3,3,0
2026-07-05,scroll,google / organic,Organic Search,3,0,0,0,,1,1,0
2026-07-05,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,session_start,(direct) / (none),Direct,9,0,0,0,,9,9,0
2026-07-05,session_start,app.acuityscheduling.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,session_start,google / cpc,Paid Search,11,0,0,0,,11,10,0
2026-07-05,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2026-07-05,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-05,user_engagement,google / cpc,Paid Search,11,0,0,0,,6,6,0
2026-07-05,user_engagement,google / organic,Organic Search,10,0,0,0,,4,4,0
2026-07-05,view,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-07-06,click,(direct) / (none),Direct,2,0,0,0,,1,1,0
2026-07-06,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2026-07-06,first_visit,(direct) / (none),Direct,5,0,0,0,,5,5,0
2026-07-06,first_visit,apricots-crow-dwjh.squarespace.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-06,first_visit,google / cpc,Paid Search,7,0,0,0,,7,7,0
2026-07-06,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-07-06,generate_lead,(direct) / (none),Direct,2,0,0,0,,1,1,2
2026-07-06,generate_lead,google / cpc,Paid Search,1,0,0,0,,1,1,1
2026-07-06,page_view,(direct) / (none),Direct,22,0,0,0,,11,8,0
2026-07-06,page_view,ads.google.com / referral,Referral,12,0,0,0,,1,1,0
2026-07-06,page_view,apricots-crow-dwjh.squarespace.com / referral,Referral,10,0,0,0,,3,1,0
2026-07-06,page_view,google / cpc,Paid Search,16,0,0,0,,9,8,0
2026-07-06,page_view,google / organic,Organic Search,8,0,0,0,,4,4,0
2026-07-06,schedule_appointment,(direct) / (none),Direct,5,0,0,0,,5,2,5
2026-07-06,schedule_appointment,ads.google.com / referral,Referral,1,0,0,0,,1,1,1
2026-07-06,schedule_appointment,google / cpc,Paid Search,3,0,0,0,,1,1,3
2026-07-06,scroll,(direct) / (none),Direct,2,0,0,0,,2,1,0
2026-07-06,scroll,apricots-crow-dwjh.squarespace.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-06,scroll,google / cpc,Paid Search,2,0,0,0,,1,1,0
2026-07-06,scroll,google / organic,Organic Search,3,0,0,0,,3,3,0
2026-07-06,scroll,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-06,session_start,(direct) / (none),Direct,12,0,0,0,,12,8,0
2026-07-06,session_start,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-06,session_start,apricots-crow-dwjh.squarespace.com / referral,Referral,3,0,0,0,,3,1,0
2026-07-06,session_start,google / cpc,Paid Search,11,0,0,0,,11,8,0
2026-07-06,session_start,google / organic,Organic Search,4,0,0,0,,4,4,0
2026-07-06,session_start,pankanaturalhealth.com / referral,Referral,1,0,0,0,,1,1,0
2026-07-06,user_engagement,(direct) / (none),Direct,13,0,0,0,,6,3,0
2026-07-06,user_engagement,apricots-crow-dwjh.squarespace.com / referral,Referral,2,0,0,0,,1,1,0
2026-07-06,user_engagement,google / cpc,Paid Search,11,0,0,0,,7,5,0
2026-07-06,user_engagement,google / organic,Organic Search,6,0,0,0,,2,2,0
2026-07-06,view,(not set),Unassigned,1,0,0,0,,,1,
2026-07-06,why_pnh,(direct) / (none),Direct,1,0,0,0,,1,1,0
2026-07-06,why_pnh,ads.google.com / referral,Referral,1,0,0,0,,1,1,0
